timestamp,sensor_0,sensor_1,sensor_2
0.280000,0.214046,0.009170,0.021162
0.285000,0.251380,0.544376,0.491392
0.290000,-0.169789,-0.052875,-0.172841
0.295000,-0.455305,-0.517027,-0.405416
0.300000,-0.023350,0.131060,0.149594
0.305000,0.338641,0.325077,0.156500
0.310000,-0.014886,-0.193346,-0.349092
0.315000,-0.306505,-0.116140,-0.420484
0.320000,0.114573,0.307558,0.111963
0.325000,0.475713,0.430004,0.635794
0.330000,-0.382898,-0.323806,-0.192591
0.335000,-0.357715,-0.293969,-0.430003
0.340000,0.184747,0.039730,0.006145
0.345000,0.260633,0.440510,0.556703
0.350000,-0.310911,-0.037711,-0.168940
0.355000,-0.459753,-0.530417,-0.383041
0.360000,0.417238,0.290075,0.007818
0.365000,0.346026,0.357506,0.338624
0.370000,-0.130400,-0.216266,-0.031998
0.375000,-0.387813,-0.301886,-0.413459
0.380000,0.157035,0.274878,0.076853
0.385000,0.409813,0.338762,0.544325
0.390000,-0.091198,-0.278938,-0.032381
0.395000,-0.349437,-0.409653,-0.501248
0.400000,0.129371,0.332825,0.049834
0.405000,0.302002,0.399343,0.387037
0.410000,0.007226,-0.271195,-0.142161
0.415000,-0.258503,-0.330466,-0.317591
0.420000,0.216378,0.355608,-0.095467
0.425000,0.237993,0.578213,0.373063
0.430000,-0.030572,-0.278810,0.073774
0.435000,-0.593106,-0.180649,-0.452909
0.440000,0.265614,0.189688,0.079565
0.445000,0.428651,0.371335,0.314790
0.450000,-0.082926,-0.205024,-0.266732
0.455000,-0.576654,-0.233396,-0.255590
0.460000,0.292345,0.149565,0.154983
0.465000,0.421346,0.462285,0.299507
0.470000,-0.345026,-0.059672,0.101587
0.475000,-0.293211,-0.498340,-0.367102
0.480000,0.131538,0.166937,0.119257
0.485000,0.439914,0.391669,0.454670
0.490000,-0.152257,-0.135234,0.100050
0.495000,-0.338019,-0.211885,-0.277304
0.500000,0.091540,0.360363,0.027658
0.505000,0.317852,0.533308,0.404833
0.510000,-0.001974,-0.004479,0.016202
0.515000,-0.246897,-0.566478,-0.437517
0.520000,0.201864,0.319084,0.152861
0.525000,0.356870,0.431403,0.413440
0.530000,-0.205650,-0.353101,-0.137779
0.535000,-0.322093,-0.143091,-0.400693
0.540000,0.312384,0.143292,-0.098289
0.545000,0.284656,0.230723,0.412513
0.550000,-0.410164,-0.153462,0.083960
0.555000,-0.317169,-0.383824,-0.283384
0.560000,0.195065,0.290965,0.094377
0.565000,0.338056,0.414656,0.428840
0.570000,-0.231151,-0.235695,-0.031428
0.575000,-0.307649,-0.304075,-0.356926
0.580000,0.227966,0.198642,-0.095955
0.585000,0.292249,0.305466,0.455841
0.590000,-0.189274,-0.059895,0.006432
0.595000,-0.521068,-0.329126,-0.352155
0.600000,0.187322,0.001396,-0.143984
0.605000,0.297804,0.398989,0.496403
0.610000,-0.126363,-0.213592,-0.238752
0.615000,-0.333243,-0.297139,-0.360065
0.620000,0.316238,0.194635,0.143490
0.625000,0.394119,0.447423,0.481078
0.630000,-0.278902,-0.186039,-0.067366
0.635000,-0.413366,-0.374839,-0.495981
0.640000,0.294275,0.102211,0.124832
0.645000,0.385711,0.334343,0.400310
0.650000,-0.182000,-0.174172,0.051238
0.655000,-0.389654,-0.196966,-0.490000
0.660000,0.340340,0.088770,0.028958
0.665000,0.390168,0.450816,0.341576
0.670000,-0.105231,-0.236233,-0.091192
0.675000,-0.169394,-0.309198,-0.375040
0.680000,0.188702,0.267870,0.204950
0.685000,0.620332,0.259667,0.648152
0.690000,-0.477747,-0.186401,0.086582
0.695000,-0.308382,-0.269394,-0.457319
0.700000,0.098410,0.076199,0.240616
0.705000,0.195092,0.297585,0.357612
0.710000,-0.115942,0.063513,0.075550
0.715000,-0.229221,-0.178124,-0.327831
0.720000,0.137384,0.199446,-0.138147
0.725000,0.360435,0.411762,0.328357
0.730000,-0.124532,-0.203249,0.005292
0.735000,-0.347961,-0.537725,-0.655065
0.740000,0.399046,0.096419,0.094674
0.745000,0.190464,0.346292,0.554244
0.750000,-0.081707,-0.068416,-0.085451
0.755000,-0.296870,-0.452542,-0.382547
0.760000,0.294711,0.027622,0.109743
0.765000,0.479320,0.378918,0.519731
0.770000,-0.211129,-0.336322,0.148102
0.775000,-0.257525,-0.273945,-0.416116
0.780000,0.162582,0.121397,-0.010428
0.785000,0.461540,0.219240,0.343613
0.790000,-0.152948,-0.309406,-0.113531
0.795000,-0.348248,-0.372350,-0.577516
0.800000,0.360284,-0.112463,-0.014149
0.805000,0.273254,0.235061,0.376956
0.810000,-0.058609,-0.117049,0.103442
0.815000,-0.492840,-0.380933,-0.544670
0.820000,0.255130,0.061734,-0.060559
0.825000,0.336289,0.323522,0.431058
0.830000,-0.195123,-0.359193,0.188810
0.835000,-0.465894,-0.458125,-0.428583
0.840000,0.093268,0.326588,0.066305
0.845000,0.485980,0.251838,0.371038
0.850000,-0.123308,-0.155479,0.049164
0.855000,-0.221425,-0.415350,-0.224485
0.860000,0.233753,0.356191,0.000706
0.865000,0.257956,0.413550,0.386285
0.870000,-0.334082,-0.120746,0.104752
0.875000,-0.399980,-0.344217,-0.439175
0.880000,0.257772,0.107472,0.020399
0.885000,0.287106,0.343641,0.240456
0.890000,-0.299142,-0.278828,0.058366
0.895000,-0.494939,-0.474789,-0.326301
0.900000,0.228317,0.282122,-0.020517
0.905000,0.380270,0.508438,0.438940
0.910000,-0.197818,-0.025892,0.012656
0.915000,-0.385879,-0.260407,-0.445027
0.920000,0.178650,0.235734,0.067222
0.925000,0.238775,0.316177,0.373783
0.930000,-0.147397,-0.267189,0.042767
0.935000,-0.343124,-0.415181,-0.395879
0.940000,0.245582,0.266084,-0.017671
0.945000,0.192180,0.454339,0.305048
0.950000,-0.023605,-0.114339,0.004365
0.955000,-0.543631,-0.492918,-0.301973
0.960000,0.281470,0.078719,0.008177
0.965000,0.344681,0.402393,0.252794
0.970000,0.038726,-0.217787,-0.037985
0.975000,-0.270032,-0.557637,-0.529266
0.980000,0.333084,0.073185,-0.031305
0.985000,0.566147,0.297392,0.410440
0.990000,-0.363144,-0.184188,0.070762
0.995000,-0.296043,-0.264037,-0.307225
1.000000,0.365535,0.151684,-0.006858
1.005000,0.259416,0.357869,0.372548
1.010000,-0.317153,-0.336867,0.252984
1.015000,-0.441844,-0.445048,-0.433729
1.020000,0.337867,0.101552,-0.087470
1.025000,0.258423,0.315777,0.350244
1.030000,-0.152371,-0.191510,0.136517
1.035000,-0.295446,-0.244970,-0.123599
1.040000,0.163496,0.183268,-0.070114
1.045000,0.471956,0.455548,0.304739
1.050000,-0.291270,-0.248005,0.095238
1.055000,-0.264399,-0.470959,-0.146873
1.060000,0.331609,0.111243,-0.101740
1.065000,0.396810,0.364209,0.558897
1.070000,-0.028954,-0.298860,0.170541
1.075000,-0.515436,-0.389653,-0.386757
1.080000,0.271570,0.136921,-0.205250
1.085000,0.337670,0.395812,0.456371
1.090000,-0.151905,0.040391,0.202233
1.095000,-0.275947,-0.364249,-0.279554
1.100000,0.264740,0.069328,-0.074656
1.105000,0.358819,0.636925,0.485131
1.110000,-0.202576,-0.314026,0.107416
1.115000,-0.371949,-0.553960,-0.481463
1.120000,0.232537,0.317749,-0.072071
1.125000,0.209538,0.445834,0.412719
1.130000,-0.271698,-0.173806,0.029502
1.135000,-0.405245,-0.350324,-0.470753
1.140000,0.182456,0.114097,-0.030404
1.145000,0.614437,0.389046,0.196859
1.150000,-0.082662,-0.184353,0.255822
1.155000,-0.396755,-0.345727,-0.474526
1.160000,0.128312,0.224040,-0.126394
1.165000,0.265759,0.350757,0.199297
1.170000,-0.148397,-0.213429,0.215716
1.175000,-0.433960,-0.173929,-0.379400
1.180000,0.239097,0.133811,-0.023304
1.185000,0.177783,0.423759,0.368045
1.190000,-0.068270,-0.196432,0.033593
1.195000,-0.231873,-0.691976,-0.375458
1.200000,0.190689,0.146682,-0.233560
1.205000,0.418376,0.483193,0.192466
1.210000,-0.295079,-0.085455,-0.033573
1.215000,-0.348898,-0.351383,-0.309973
1.220000,0.098373,0.129755,0.074129
1.225000,0.437898,0.308004,0.325129
1.230000,-0.299496,-0.027736,0.092167
1.235000,-0.306150,-0.140919,-0.376826
1.240000,0.198468,0.052780,-0.139009
1.245000,0.545225,0.294245,0.162676
1.250000,-0.033708,-0.178684,0.134483
1.255000,-0.279729,-0.449096,-0.273204
1.260000,0.149838,0.166490,-0.076817
1.265000,0.360139,0.368754,0.362425
1.270000,-0.161291,-0.189904,0.055300
1.275000,-0.552363,-0.493350,-0.411060
1.280000,0.323127,0.098834,-0.092400
1.285000,0.453745,0.375938,0.395403
1.290000,-0.150153,-0.126951,0.119645
1.295000,-0.433878,-0.262872,-0.284061
1.300000,0.433773,-0.049229,-0.175981
1.305000,0.468241,0.352833,0.367674
1.310000,-0.274774,-0.156164,0.137525
1.315000,-0.246037,-0.399230,-0.248203
1.320000,0.209506,0.166349,-0.154850
1.325000,0.523813,0.340535,0.334799
1.330000,-0.154822,-0.026118,0.274317
1.335000,-0.486230,-0.342296,-0.285514
1.340000,0.254931,0.260807,-0.017884
1.345000,0.465446,0.389084,0.403685
1.350000,-0.109569,-0.176307,0.002981
1.355000,-0.456202,-0.479168,-0.251417
1.360000,0.110926,0.162027,0.010732
1.365000,0.448292,0.467215,0.410370
1.370000,-0.341339,-0.058672,0.192816
1.375000,-0.366958,-0.380287,-0.386610
1.380000,0.435755,0.246093,-0.165160
1.385000,0.513545,0.253392,0.261637
1.390000,-0.223580,-0.075813,0.246835
1.395000,-0.374172,-0.495274,-0.251624
1.400000,0.198189,0.067533,-0.033015
1.405000,0.445085,0.297641,0.470738
1.410000,-0.041234,0.044984,-0.122326
1.415000,-0.636658,-0.328433,-0.313304
1.420000,0.209923,0.044491,-0.117199
1.425000,0.405454,0.167148,0.395945
1.430000,-0.096910,-0.149783,0.165245
1.435000,-0.495804,-0.288307,-0.322593
1.440000,0.284636,0.298395,-0.151706
1.445000,0.381693,0.460069,0.286564
1.450000,-0.117473,0.010676,0.018483
1.455000,-0.525163,-0.339615,-0.409171
1.460000,0.219359,0.177980,-0.227703
1.465000,0.263068,0.433136,0.223892
1.470000,-0.237588,-0.251424,0.157351
1.475000,-0.289531,-0.458498,-0.278970
1.480000,0.211153,0.204993,-0.094283
1.485000,0.550354,0.336187,0.317639
1.490000,-0.220276,-0.221965,0.164229
1.495000,-0.336693,-0.384586,-0.392047
1.500000,0.129896,0.332645,-0.218302
1.505000,0.326221,0.422282,0.355958
1.510000,-0.201313,-0.161029,0.300564
1.515000,-0.427566,-0.127319,-0.193232
1.520000,0.225009,0.152764,-0.302794
1.525000,0.399405,0.412493,0.177813
1.530000,-0.264886,-0.158711,0.185744
1.535000,-0.264693,-0.349970,-0.448650
1.540000,0.255974,0.133129,-0.188116
1.545000,0.142692,0.396501,0.288844
1.550000,-0.254427,-0.090106,0.146665
1.555000,-0.311529,-0.296037,-0.432605
1.560000,0.228040,0.218793,-0.193855
1.565000,0.398155,0.406169,0.365501
1.570000,-0.270240,0.075994,0.199252
1.575000,-0.232439,-0.479104,-0.255774
1.580000,0.211914,0.123008,-0.042489
1.585000,0.404714,0.412348,0.374013
1.590000,-0.298975,0.023397,0.308348
1.595000,-0.250953,-0.379603,-0.429276
1.600000,0.067701,0.143776,-0.185070
1.605000,0.083090,0.251950,0.293327
1.610000,-0.434748,-0.171877,-0.091101
1.615000,-0.227945,-0.369505,-0.379347
1.620000,0.390960,-0.167447,-0.192042
1.625000,0.359508,0.372505,0.423670
1.630000,-0.169418,0.017904,0.188760
1.635000,-0.330888,-0.417291,-0.319607
1.640000,0.105408,0.039796,-0.298768
1.645000,0.377918,0.345294,0.386543
1.650000,-0.289451,-0.066978,0.205221
1.655000,-0.259776,-0.363584,-0.442954
1.660000,0.135869,0.026765,-0.383569
1.665000,0.573806,0.288688,0.328888
1.670000,-0.157962,-0.193654,0.133320
1.675000,-0.455834,-0.311164,-0.236237
1.680000,0.237045,-0.014141,-0.229905
1.685000,0.449600,0.399889,0.279132
1.690000,-0.290657,-0.229388,0.170430
1.695000,-0.475073,-0.531388,-0.451603
1.700000,0.116391,0.164043,-0.274028
1.705000,0.477465,0.324036,0.613286
1.710000,-0.149917,-0.096020,0.103472
1.715000,-0.447976,-0.299869,-0.468722
1.720000,0.393197,0.140588,0.071426
1.725000,0.314180,0.306432,0.187664
1.730000,-0.146358,-0.094087,0.285799
1.735000,-0.301320,-0.401785,-0.250640
1.740000,0.209179,0.143626,-0.104087
1.745000,0.452070,0.323866,0.044339
1.750000,-0.205585,-0.062302,0.160694
1.755000,-0.469031,-0.312657,-0.400567
1.760000,0.281339,0.028970,-0.251815
1.765000,0.284061,0.297421,0.243420
1.770000,-0.125611,-0.185231,0.111720
1.775000,-0.335048,-0.375116,-0.075971
1.780000,0.047848,-0.032910,-0.156851
1.785000,0.553790,0.549130,0.318098
1.790000,-0.215746,-0.160312,0.174071
1.795000,-0.294123,-0.357959,-0.388726
1.800000,0.111146,0.202071,-0.067436
1.805000,0.455388,0.295449,0.272423
1.810000,-0.209259,-0.239766,0.202393
1.815000,-0.547212,-0.253354,-0.449914
1.820000,0.199101,0.158104,-0.358042
1.825000,0.477959,0.440613,0.409254
1.830000,-0.167002,-0.120950,0.000150
1.835000,-0.374632,-0.492036,-0.253646
1.840000,0.194557,0.039028,-0.098627
1.845000,0.377810,0.322118,0.377976
1.850000,-0.160244,0.045576,0.430107
1.855000,-0.459725,-0.390196,-0.344151
1.860000,0.215775,-0.027494,-0.208497
1.865000,0.388271,0.354171,0.444506
1.870000,-0.130987,-0.137941,0.239496
1.875000,-0.392817,-0.477176,-0.385375
1.880000,0.177875,0.044798,-0.025367
1.885000,0.415360,0.203121,0.317202
1.890000,-0.100971,-0.199227,0.265488
1.895000,-0.269054,-0.526539,-0.303783
1.900000,0.077460,0.019078,-0.332063
1.905000,0.455623,0.362040,0.304350
1.910000,-0.192163,-0.182698,0.282388
1.915000,-0.363826,-0.370493,-0.264075
1.920000,0.239520,-0.024284,-0.218535
1.925000,0.519130,0.442729,0.176575
1.930000,-0.207758,-0.099747,0.204933
1.935000,-0.331253,-0.626359,-0.316920
1.940000,0.169213,0.082747,-0.254065
1.945000,0.280583,0.369091,0.410749
1.950000,-0.095643,-0.182456,0.249480
1.955000,-0.290254,-0.440358,-0.176456
1.960000,0.210486,-0.030598,-0.147082
1.965000,0.260826,0.397838,0.341354
1.970000,-0.368104,0.018322,0.248739
1.975000,-0.391654,-0.464531,-0.279749
1.980000,0.147905,-0.029087,-0.082944
1.985000,0.409808,0.459096,0.212413
1.990000,-0.274574,-0.042319,0.121263
1.995000,-0.443013,-0.333689,-0.314142
2.000000,0.182031,0.080807,-0.107362
2.005000,0.153820,0.261616,0.334199
2.010000,-0.245137,-0.082261,0.162024
2.015000,-0.274661,-0.349862,-0.184636
2.020000,0.026507,0.086975,-0.202366
2.025000,0.287290,0.459207,0.359620
2.030000,-0.311157,-0.035619,0.046263
2.035000,-0.554344,-0.464191,-0.313781
2.040000,0.217720,0.148894,-0.310479
2.045000,0.414518,0.445714,0.371979
2.050000,-0.097788,0.159714,0.134129
2.055000,-0.281803,-0.274771,-0.452824
2.060000,0.189938,-0.005756,-0.120254
2.065000,0.526821,0.341214,0.352781
2.070000,-0.261556,-0.031655,0.155877
2.075000,-0.439971,-0.377041,-0.591139
2.080000,0.184572,0.094575,-0.100127
2.085000,0.372319,0.518756,0.415532
2.090000,-0.373123,-0.170562,0.123606
2.095000,-0.329599,-0.418348,-0.399206
2.100000,0.163793,-0.082518,-0.208659
2.105000,0.207628,0.446602,0.247165
2.110000,-0.179968,-0.045721,0.040603
2.115000,-0.403174,-0.448683,-0.262443
2.120000,0.279347,0.026373,-0.133739
2.125000,0.293891,0.434064,0.259935
2.130000,-0.222167,-0.091091,0.050742
2.135000,-0.284214,-0.545926,-0.364791
2.140000,0.282727,0.110877,-0.139414
2.145000,0.390913,0.609625,0.352977
2.150000,-0.143121,-0.039816,0.363798
2.155000,-0.402534,-0.317594,-0.253228
2.160000,0.253208,0.114728,-0.137015
2.165000,0.265384,0.381464,0.325373
2.170000,-0.225533,-0.013776,0.189992
2.175000,-0.264413,-0.320340,-0.269065
2.180000,0.395281,0.206829,-0.133105
2.185000,0.236435,0.422646,0.282023
2.190000,-0.328858,-0.111738,0.202091
2.195000,-0.477233,-0.386826,-0.273851
2.200000,0.196933,0.064253,-0.208180
2.205000,0.404793,0.471468,0.516227
2.210000,-0.346063,0.086086,0.284421
2.215000,-0.307899,-0.166463,-0.322791
2.220000,0.192899,0.125132,-0.265907
2.225000,0.289241,0.429002,0.251174
2.230000,-0.180677,-0.088326,0.056009
2.235000,-0.421134,-0.286510,-0.312772
2.240000,0.177053,0.049049,-0.088184
2.245000,0.385256,0.346199,0.384787
2.250000,-0.213854,0.016520,0.074786
2.255000,-0.323878,-0.331799,-0.309076
2.260000,0.171692,-0.165601,-0.184005
2.265000,0.345461,0.455738,0.382452
2.270000,-0.139000,-0.008140,0.324762
2.275000,-0.329365,-0.430110,-0.318166
2.280000,0.253200,0.185676,-0.090119
2.285000,0.319842,0.334609,0.137331
2.290000,-0.136285,0.062706,0.208014
2.295000,-0.379017,-0.388684,-0.240082
2.300000,0.018846,0.245150,-0.155830
2.305000,0.433445,0.421449,0.231100
2.310000,-0.318948,-0.065654,0.368307
2.315000,-0.349284,-0.309005,-0.312850
2.320000,0.150772,0.124308,-0.185279
2.325000,0.415551,0.487934,0.133546
2.330000,-0.076422,-0.131589,0.194434
2.335000,-0.592294,-0.423270,-0.291497
2.340000,0.328346,-0.015734,-0.030606
2.345000,0.193187,0.533180,0.448521
2.350000,-0.058103,-0.194500,0.385755
2.355000,-0.282889,-0.357980,-0.462787
2.360000,0.061925,0.032679,-0.143467
2.365000,0.211558,0.455705,0.144490
2.370000,-0.215103,-0.144470,0.145105
2.375000,-0.497895,-0.190307,-0.345363
2.380000,0.142291,0.258760,-0.291177
2.385000,0.415698,0.315230,0.134293
2.390000,-0.404795,0.010544,0.135924
2.395000,-0.366568,-0.319274,-0.357916
2.400000,0.249708,0.092148,-0.081204
2.405000,0.328862,0.388612,0.129252
2.410000,-0.086456,-0.118981,-0.008347
2.415000,-0.333213,-0.233731,-0.254013
2.420000,0.253694,-0.035072,-0.150881
2.425000,0.311313,0.394579,0.432410
2.430000,-0.183971,-0.269125,0.206014
2.435000,-0.429588,-0.321735,-0.362783
2.440000,0.417562,0.200264,-0.139250
2.445000,0.148450,0.433096,0.264483
2.450000,-0.225704,-0.059570,0.152874
2.455000,-0.076044,-0.508744,-0.339208
2.460000,0.348582,0.098441,-0.225489
2.465000,0.412377,0.593830,0.289817
2.470000,-0.241697,-0.103808,-0.027063
2.475000,-0.228760,-0.460645,-0.445746
2.480000,0.176868,0.094107,0.101547
2.485000,0.406777,0.600203,0.294570
2.490000,-0.269248,-0.198188,0.078341
2.495000,-0.164839,-0.350940,-0.268639
2.500000,0.240264,0.137441,-0.023394
2.505000,0.372855,0.459169,0.368004
2.510000,-0.267658,-0.283196,0.043895
2.515000,-0.501496,-0.383849,0.009831
2.520000,0.073964,0.027050,-0.312260
2.525000,0.407157,0.334068,0.473638
2.530000,-0.207284,-0.028527,0.075780
2.535000,-0.582238,-0.458881,-0.200343
2.540000,0.272251,0.040721,-0.246544
2.545000,0.160641,0.317391,0.191122
2.550000,-0.205834,-0.118106,0.258519
2.555000,-0.492949,-0.386264,-0.369817
2.560000,0.161608,0.166479,-0.354834
2.565000,0.419770,0.420703,0.394969
2.570000,-0.038591,-0.057615,0.151083
2.575000,-0.448194,-0.343056,-0.507540
2.580000,0.421790,0.188848,-0.200399
2.585000,0.308698,0.212360,0.248554
2.590000,-0.195495,-0.172862,0.222908
2.595000,-0.356397,-0.364626,-0.288801
2.600000,0.161270,0.106134,-0.364408
2.605000,0.305564,0.476354,0.268687
2.610000,-0.149805,0.108750,0.148326
2.615000,-0.312313,-0.243717,-0.359064
2.620000,0.163791,0.065341,-0.146845
2.625000,0.332523,0.391007,0.305575
2.630000,-0.202710,0.114268,0.071917
2.635000,-0.594402,-0.244622,-0.304882
2.640000,0.247102,0.117218,-0.155500
2.645000,0.526876,0.580848,0.347849
2.650000,-0.066867,-0.040100,-0.025864
2.655000,-0.202686,-0.383160,-0.233539
2.660000,0.217938,0.007573,-0.033916
2.665000,0.232171,0.482151,0.369258
2.670000,-0.188685,-0.121092,0.014379
2.675000,-0.295756,-0.554847,-0.418992
2.680000,0.233879,0.049600,-0.092582
2.685000,0.315311,0.509235,0.486017
2.690000,-0.066702,-0.002870,0.373571
2.695000,-0.421368,-0.506575,-0.279071
2.700000,0.272372,0.255420,-0.313430
2.705000,0.300921,0.343832,0.247062
2.710000,-0.333122,0.044852,0.405498
2.715000,-0.352080,-0.418276,-0.217761
2.720000,0.164190,0.070051,-0.079089
2.725000,0.411517,0.352778,0.281963
2.730000,-0.220782,-0.065621,0.204690
2.735000,-0.357514,-0.498697,-0.372373
2.740000,0.193599,-0.077781,-0.155483
2.745000,0.443042,0.341894,0.272592
2.750000,-0.209011,0.035524,0.177460
2.755000,-0.285916,-0.322630,-0.135671
2.760000,0.228098,0.092180,-0.181292
2.765000,0.370263,0.281713,0.054644
2.770000,-0.386617,-0.041629,0.194192
2.775000,-0.474846,-0.421487,-0.428945
2.780000,0.356315,0.174403,-0.254078
2.785000,0.286037,0.440122,0.437717
2.790000,-0.300434,-0.222485,0.240118
2.795000,-0.308954,-0.319783,-0.292086
2.800000,0.197557,0.005674,-0.204046
2.805000,0.402149,0.348716,0.309269
2.810000,-0.082859,0.025483,0.245026
2.815000,-0.394130,-0.303492,-0.315917
2.820000,0.174704,-0.013887,-0.164549
2.825000,0.358048,0.306575,0.393864
2.830000,-0.007174,-0.147167,0.219340
2.835000,-0.472306,-0.283867,-0.171379
2.840000,0.324468,-0.028406,-0.267597
2.845000,0.478178,0.165691,0.340293
2.850000,-0.152675,-0.139881,0.273531
2.855000,-0.519062,-0.322405,-0.473160
2.860000,0.228929,-0.020061,-0.096444
2.865000,0.421851,0.287337,0.352611
2.870000,-0.183251,-0.081705,0.088823
2.875000,-0.487421,-0.416168,-0.344328
2.880000,0.294215,0.193460,-0.123054
2.885000,0.390956,0.413521,0.294559
2.890000,-0.311398,-0.063466,0.101958
2.895000,-0.269386,-0.476595,-0.221204
2.900000,0.325528,0.180927,-0.129150
2.905000,0.185680,0.461439,0.221900
2.910000,-0.193119,0.040834,0.169259
2.915000,-0.277180,-0.483903,-0.272925
2.920000,0.194807,-0.001489,-0.128872
2.925000,0.398736,0.483597,0.549016
2.930000,-0.142968,0.072889,0.216053
2.935000,-0.405973,-0.519614,-0.349018
2.940000,0.287283,-0.151614,-0.359433
2.945000,0.341543,0.393435,0.388495
2.950000,-0.296587,-0.091837,0.152758
2.955000,-0.279783,-0.281330,-0.253903
2.960000,0.339067,0.127895,-0.214210
2.965000,0.144579,0.504230,0.360567
2.970000,-0.303134,-0.060771,0.172498
2.975000,-0.143876,-0.277474,-0.399907
2.980000,0.031904,0.046194,-0.020213
2.985000,0.332685,0.333110,0.217545
2.990000,-0.317395,0.142709,0.250201
2.995000,-0.199374,-0.309957,-0.277938
3.000000,0.269524,0.331211,-0.091584
3.005000,0.589975,0.487076,0.285052
3.010000,-0.259024,-0.023117,0.190943
3.015000,-0.265415,-0.307840,-0.361516
3.020000,0.172253,0.027549,-0.193573
3.025000,0.347252,0.524138,0.246420
3.030000,-0.079880,-0.100854,0.210271
3.035000,-0.253229,-0.401063,-0.434003
3.040000,0.272202,0.125172,-0.198586
3.045000,0.633728,0.405209,0.434696
3.050000,-0.287645,-0.060948,0.163116
3.055000,-0.397279,-0.413055,-0.339315
3.060000,0.200184,0.161619,-0.044311
3.065000,0.287992,0.264472,0.425913
3.070000,-0.227891,0.060474,0.337404
3.075000,-0.340872,-0.318962,-0.405321
3.080000,0.184624,0.157753,-0.227850
3.085000,0.504557,0.214717,0.334780
3.090000,-0.184839,0.021214,0.259842
3.095000,-0.429240,-0.435355,-0.232599
3.100000,0.273791,0.202777,-0.126407
3.105000,0.198636,0.371236,0.342731
3.110000,-0.269841,-0.374116,-0.024749
3.115000,-0.445006,-0.402942,-0.222682
3.120000,0.193195,0.085863,-0.181303
3.125000,0.178142,0.392897,0.481699
3.130000,-0.172858,-0.222958,0.299938
3.135000,-0.485423,-0.408919,-0.158448
3.140000,0.259452,0.261017,-0.124331
3.145000,0.372300,0.360679,0.387438
3.150000,-0.219186,-0.093533,0.275244
3.155000,-0.536364,-0.392922,-0.385394
3.160000,0.123764,0.176333,-0.096572
3.165000,0.311088,0.580914,0.400722
3.170000,-0.261265,-0.097070,0.031404
3.175000,-0.272958,-0.432525,-0.222062
3.180000,0.222244,0.171190,-0.213119
3.185000,0.421126,0.291168,0.300244
3.190000,-0.371311,-0.032052,0.222075
3.195000,-0.533815,-0.493646,-0.382750
3.200000,0.214945,-0.015837,-0.320155
3.205000,0.290063,0.440213,0.302588
3.210000,-0.136388,-0.013906,0.070917
3.215000,-0.433892,-0.377659,-0.286902
3.220000,0.149653,0.163208,-0.080409
3.225000,0.350106,0.319348,0.289806
3.230000,-0.117054,0.063383,0.017143
3.235000,-0.306187,-0.299555,-0.111892
3.240000,0.115534,0.189290,-0.126467
